# Time 	 Euler Position 	 Leap Position  	 RK4 Position 
5.759999752045e+00 	 -4.996269047260e-01 	  -4.996270835400e-01 	  -4.996421337128e-01 
5.769999980927e+00 	 -4.909394979477e-01 	  -4.909396469593e-01 	  -4.909549653530e-01 
5.779999732971e+00 	 -4.822029769421e-01 	  -4.822031259537e-01 	  -4.822187125683e-01 
5.789999961853e+00 	 -4.734182357788e-01 	  -4.734183847904e-01 	  -4.734342396259e-01 
5.799999713898e+00 	 -4.645861685276e-01 	  -4.645863175392e-01 	  -4.646024107933e-01 
5.809999942780e+00 	 -4.557076394558e-01 	  -4.557077884674e-01 	  -4.557241499424e-01 
5.819999694824e+00 	 -4.467835426331e-01 	  -4.467836916447e-01 	  -4.468002915382e-01 
5.829999923706e+00 	 -4.378147721291e-01 	  -4.378148913383e-01 	  -4.378317594528e-01 
5.839999675751e+00 	 -4.288022220135e-01 	  -4.288023114204e-01 	  -4.288194477558e-01 
5.849999904633e+00 	 -4.197467863560e-01 	  -4.197468459606e-01 	  -4.197642505169e-01 
5.859999656677e+00 	 -4.106493592262e-01 	  -4.106494188309e-01 	  -4.106670916080e-01 
5.869999885559e+00 	 -4.015108644962e-01 	  -4.015109241009e-01 	  -4.015288650990e-01 
5.879999637604e+00 	 -3.923322260380e-01 	  -3.923322856426e-01 	  -3.923504948616e-01 
5.889999866486e+00 	 -3.831143677235e-01 	  -3.831143975258e-01 	  -3.831328749657e-01 
5.900000095367e+00 	 -3.738581836224e-01 	  -3.738582134247e-01 	  -3.738769292831e-01 
5.909999847412e+00 	 -3.645646274090e-01 	  -3.645646274090e-01 	  -3.645836114883e-01 
5.920000076294e+00 	 -3.552345931530e-01 	  -3.552345931530e-01 	  -3.552538454533e-01 
5.929999828339e+00 	 -3.458690345287e-01 	  -3.458690345287e-01 	  -3.458885550499e-01 
5.940000057220e+00 	 -3.364689052105e-01 	  -3.364689052105e-01 	  -3.364886641502e-01 
5.949999809265e+00 	 -3.270351290703e-01 	  -3.270351290703e-01 	  -3.270551264286e-01 
5.960000038147e+00 	 -3.175686597824e-01 	  -3.175686299801e-01 	  -3.175888657570e-01 
5.969999790192e+00 	 -3.080704212189e-01 	  -3.080703914165e-01 	  -3.080908656120e-01 
5.980000019073e+00 	 -2.985413670540e-01 	  -2.985413372517e-01 	  -2.985620498657e-01 
5.989999771118e+00 	 -2.889824807644e-01 	  -2.889824211597e-01 	  -2.890033721924e-01 
6.000000000000e+00 	 -2.793946862221e-01 	  -2.793946266174e-01 	  -2.794158160686e-01 
6.009999752045e+00 	 -2.697789371014e-01 	  -2.697788774967e-01 	  -2.698003053665e-01 
6.019999980927e+00 	 -2.601362168789e-01 	  -2.601361572742e-01 	  -2.601578235626e-01 
6.029999732971e+00 	 -2.504674792290e-01 	  -2.504674196243e-01 	  -2.504893243313e-01 
6.039999961853e+00 	 -2.407737076283e-01 	  -2.407736331224e-01 	  -2.407957762480e-01 
6.049999713898e+00 	 -2.310558557510e-01 	  -2.310557663441e-01 	  -2.310781478882e-01 
6.059999942780e+00 	 -2.213148921728e-01 	  -2.213148027658e-01 	  -2.213374078274e-01 
6.069999694824e+00 	 -2.115518003702e-01 	  -2.115516960621e-01 	  -2.115745395422e-01 
6.079999923706e+00 	 -2.017675489187e-01 	  -2.017674446106e-01 	  -2.017905116081e-01 
6.089999675751e+00 	 -1.919631212950e-01 	  -1.919630169868e-01 	  -1.919862926006e-01 
6.099999904633e+00 	 -1.821395009756e-01 	  -1.821393966675e-01 	  -1.821628808975e-01 
6.109999656677e+00 	 -1.722976714373e-01 	  -1.722975522280e-01 	  -1.723212599754e-01 
6.119999885559e+00 	 -1.624386161566e-01 	  -1.624384820461e-01 	  -1.624623984098e-01 
6.129999637604e+00 	 -1.525633037090e-01 	  -1.525631695986e-01 	  -1.525872945786e-01 
6.139999866486e+00 	 -1.426727473736e-01 	  -1.426725983620e-01 	  -1.426969319582e-01 
6.150000095367e+00 	 -1.327679157257e-01 	  -1.327677667141e-01 	  -1.327922940254e-01 
6.159999847412e+00 	 -1.228498071432e-01 	  -1.228496506810e-01 	  -1.228743791580e-01 
6.170000076294e+00 	 -1.129194125533e-01 	  -1.129192560911e-01 	  -1.129441782832e-01 
6.179999828339e+00 	 -1.029777303338e-01 	  -1.029775664210e-01 	  -1.030026823282e-01 
6.190000057220e+00 	 -9.302574396133e-02 	  -9.302558004856e-02 	  -9.305088967085e-02 
6.199999809265e+00 	 -8.306445926428e-02 	  -8.306428790092e-02 	  -8.308979123831e-02 
6.210000038147e+00 	 -7.309486716986e-02 	  -7.309468835592e-02 	  -7.312038540840e-02 
6.219999790192e+00 	 -6.311796605587e-02 	  -6.311777979136e-02 	  -6.314366310835e-02 
6.230000019073e+00 	 -5.313475430012e-02 	  -5.313456058502e-02 	  -5.316063016653e-02 
6.239999771118e+00 	 -4.314623028040e-02 	  -4.314602911472e-02 	  -4.317228123546e-02 
6.250000000000e+00 	 -3.315338864923e-02 	  -3.315318375826e-02 	  -3.317961469293e-02 
6.259999752045e+00 	 -2.315723150969e-02 	  -2.315702289343e-02 	  -2.318363077939e-02 
6.269999980927e+00 	 -1.315876003355e-02 	  -1.315854582936e-02 	  -1.318532787263e-02 
6.279999732971e+00 	 -3.158972598612e-03 	  -3.158751875162e-03 	  -3.185706213117e-03 
6.289999961853e+00 	 6.841130554676e-03 	  6.841357797384e-03 	  6.814233958721e-03 
6.299999713898e+00 	 1.684055104852e-02 	  1.684078201652e-02 	  1.681349240243e-02 
6.309999942780e+00 	 2.683828771114e-02 	  2.683852240443e-02 	  2.681107074022e-02 
6.319999694824e+00 	 3.683333843946e-02 	  3.683358058333e-02 	  3.680596873164e-02 
6.329999923706e+00 	 4.682470858097e-02 	  4.682495445013e-02 	  4.679718241096e-02 
6.339999675751e+00 	 5.681139230728e-02 	  5.681164562702e-02 	  5.678371712565e-02 
6.349999904633e+00 	 6.679239869118e-02 	  6.679265201092e-02 	  6.676457822323e-02 
6.359999656677e+00 	 7.676672190428e-02 	  7.676698267460e-02 	  7.673875987530e-02 
6.369999885559e+00 	 8.673337101936e-02 	  8.673363924026e-02 	  8.670526742935e-02 
6.379999637604e+00 	 9.669134765863e-02 	  9.669161587954e-02 	  9.666310250759e-02 
6.389999866486e+00 	 1.066396534443e-01 	  1.066399291158e-01 	  1.066112741828e-01 
6.399999618530e+00 	 1.165772974491e-01 	  1.165775731206e-01 	  1.165487840772e-01 
6.409999847412e+00 	 1.265032887459e-01 	  1.265035569668e-01 	  1.264746338129e-01 
6.420000076294e+00 	 1.364166289568e-01 	  1.364168971777e-01 	  1.363878399134e-01 
6.429999828339e+00 	 1.463163197041e-01 	  1.463165879250e-01 	  1.462874114513e-01 
6.440000057220e+00 	 1.562013775110e-01 	  1.562016606331e-01 	  1.561723500490e-01 
6.449999809265e+00 	 1.660708189011e-01 	  1.660711020231e-01 	  1.660416722298e-01 
6.460000038147e+00 	 1.759236454964e-01 	  1.759239435196e-01 	  1.758943945169e-01 
6.469999790192e+00 	 1.857588887215e-01 	  1.857591867447e-01 	  1.857295185328e-01 
6.480000019073e+00 	 1.955755501986e-01 	  1.955758631229e-01 	  1.955460757017e-01 
6.489999771118e+00 	 2.053726613522e-01 	  2.053729742765e-01 	  2.053430825472e-01 
6.500000000000e+00 	 2.151492387056e-01 	  2.151495516300e-01 	  2.151195555925e-01 
6.509999752045e+00 	 2.249042987823e-01 	  2.249046117067e-01 	  2.248745113611e-01 
6.519999980927e+00 	 2.346368581057e-01 	  2.346371859312e-01 	  2.346069812775e-01 
6.529999732971e+00 	 2.443459630013e-01 	  2.443462908268e-01 	  2.443159967661e-01 
6.539999961853e+00 	 2.540306448936e-01 	  2.540309727192e-01 	  2.540005743504e-01 
6.549999713898e+00 	 2.636899054050e-01 	  2.636902332306e-01 	  2.636597454548e-01 
6.559999942780e+00 	 2.733227908611e-01 	  2.733231186867e-01 	  2.732925713062e-01 
6.569999694824e+00 	 2.829283475876e-01 	  2.829286754131e-01 	  2.828980684280e-01 
6.579999923706e+00 	 2.925056219101e-01 	  2.925059497356e-01 	  2.924752533436e-01 
6.589999675751e+00 	 3.020536303520e-01 	  3.020539581776e-01 	  3.020232021809e-01 
6.599999904633e+00 	 3.115714490414e-01 	  3.115717768669e-01 	  3.115409612656e-01 
6.609999656677e+00 	 3.210580945015e-01 	  3.210584223270e-01 	  3.210275471210e-01 
6.619999885559e+00 	 3.305126428604e-01 	  3.305129706860e-01 	  3.304820358753e-01 
6.629999637604e+00 	 3.399341404438e-01 	  3.399344682693e-01 	  3.399034738541e-01 
6.639999866486e+00 	 3.493216335773e-01 	  3.493219912052e-01 	  3.492909371853e-01 
6.649999618530e+00 	 3.586741983891e-01 	  3.586745560169e-01 	  3.586434721947e-01 
6.659999847412e+00 	 3.679909110069e-01 	  3.679912686348e-01 	  3.679601252079e-01 
6.670000076294e+00 	 3.772708177567e-01 	  3.772711753845e-01 	  3.772400021553e-01 
6.679999828339e+00 	 3.865129947662e-01 	  3.865133523941e-01 	  3.864821493626e-01 
6.690000057220e+00 	 3.957165181637e-01 	  3.957168757915e-01 	  3.956856429577e-01 
6.699999809265e+00 	 4.048804640770e-01 	  4.048808217049e-01 	  4.048495590687e-01 
6.710000038147e+00 	 4.140039384365e-01 	  4.140042960644e-01 	  4.139730036259e-01 
6.719999790192e+00 	 4.230860173702e-01 	  4.230863749981e-01 	  4.230550527573e-01 
6.730000019073e+00 	 4.321257770061e-01 	  4.321261346340e-01 	  4.320947825909e-01 
6.739999771118e+00 	 4.411223232746e-01 	  4.411226809025e-01 	  4.410912990570e-01 
6.750000000000e+00 	 4.500747621059e-01 	  4.500751197338e-01 	  4.500437080860e-01 
6.759999752045e+00 	 4.589821994305e-01 	  4.589825570583e-01 	  4.589511156082e-01 
6.769999980927e+00 	 4.678437411785e-01 	  4.678440988064e-01 	  4.678126275539e-01 
6.779999732971e+00 	 4.766584932804e-01 	  4.766588509083e-01 	  4.766273796558e-01 
6.789999961853e+00 	 4.854255616665e-01 	  4.854259490967e-01 	  4.853944480419e-01 
6.799999713898e+00 	 4.941441118717e-01 	  4.941444993019e-01 	  4.941129982471e-01 
6.809999942780e+00 	 5.028132200241e-01 	  5.028136372566e-01 	  5.027821063995e-01 
6.819999694824e+00 	 5.114320516586e-01 	  5.114324688911e-01 	  5.114009380341e-01 
6.829999923706e+00 	 5.199997425079e-01 	  5.200001597404e-01 	  5.199686288834e-01 
6.839999675751e+00 	 5.285154581070e-01 	  5.285158753395e-01 	  5.284843444824e-01 
6.849999904633e+00 	 5.369783043861e-01 	  5.369787216187e-01 	  5.369471907616e-01 
6.859999656677e+00 	 5.453874468803e-01 	  5.453878641129e-01 	  5.453563332558e-01 
6.869999885559e+00 	 5.537420511246e-01 	  5.537424683571e-01 	  5.537109971046e-01 
6.879999637604e+00 	 5.620412826538e-01 	  5.620416998863e-01 	  5.620102882385e-01 
6.889999866486e+00 	 5.702843070030e-01 	  5.702847242355e-01 	  5.702533721924e-01 
6.899999618530e+00 	 5.784702897072e-01 	  5.784707069397e-01 	  5.784394145012e-01 
6.909999847412e+00 	 5.865984559059e-01 	  5.865988731384e-01 	  5.865676403046e-01 
6.920000076294e+00 	 5.946679711342e-01 	  5.946683883667e-01 	  5.946371555328e-01 
6.929999828339e+00 	 6.026780009270e-01 	  6.026784181595e-01 	  6.026472449303e-01 
6.940000057220e+00 	 6.106277704239e-01 	  6.106281876564e-01 	  6.105970740318e-01 
6.949999809265e+00 	 6.185164451599e-01 	  6.185169219971e-01 	  6.184858083725e-01 
6.960000038147e+00 	 6.263433098793e-01 	  6.263437867165e-01 	  6.263127326965e-01 
6.969999790192e+00 	 6.341075301170e-01 	  6.341080069542e-01 	  6.340770125389e-01 
6.980000019073e+00 	 6.418083310127e-01 	  6.418088078499e-01 	  6.417778730392e-01 
6.989999771118e+00 	 6.494449377060e-01 	  6.494454145432e-01 	  6.494145393372e-01 
7.000000000000e+00 	 6.570166349411e-01 	  6.570171117783e-01 	  6.569862961769e-01 
7.009999752045e+00 	 6.645225882530e-01 	  6.645230650902e-01 	  6.644923686981e-01 
7.019999980927e+00 	 6.719621419907e-01 	  6.719626188278e-01 	  6.719319820404e-01 
7.029999732971e+00 	 6.793344616890e-01 	  6.793349385262e-01 	  6.793044209480e-01 
7.039999961853e+00 	 6.866388320923e-01 	  6.866393089294e-01 	  6.866089105606e-01 
7.049999713898e+00 	 6.938745379448e-01 	  6.938750743866e-01 	  6.938447356224e-01 
7.059999942780e+00 	 7.010408639908e-01 	  7.010414004326e-01 	  7.010111808777e-01 
7.069999694824e+00 	 7.081370949745e-01 	  7.081376314163e-01 	  7.081075310707e-01 
7.079999923706e+00 	 7.151625156403e-01 	  7.151630520821e-01 	  7.151330709457e-01 
7.089999675751e+00 	 7.221164107323e-01 	  7.221169471741e-01 	  7.220870852470e-01 
7.099999904633e+00 	 7.289981245995e-01 	  7.289986610413e-01 	  7.289689183235e-01 
7.109999656677e+00 	 7.358069419861e-01 	  7.358074784279e-01 	  7.357778549194e-01 
7.119999885559e+00 	 7.425421476364e-01 	  7.425426840782e-01 	  7.425131797791e-01 
7.129999637604e+00 	 7.492030858994e-01 	  7.492036223412e-01 	  7.491742372513e-01 
7.139999866486e+00 	 7.557891011238e-01 	  7.557896971703e-01 	  7.557604312897e-01 
7.149999618530e+00 	 7.622995376587e-01 	  7.623001933098e-01 	  7.622710466385e-01 
7.159999847412e+00 	 7.687337994576e-01 	  7.687344551086e-01 	  7.687054276466e-01 
7.170000076294e+00 	 7.750911712646e-01 	  7.750918269157e-01 	  7.750629186630e-01 
7.179999828339e+00 	 7.813709974289e-01 	  7.813717126846e-01 	  7.813429236412e-01 
7.190000057220e+00 	 7.875726819038e-01 	  7.875734567642e-01 	  7.875447869301e-01 
7.199999809265e+00 	 7.936956286430e-01 	  7.936964035034e-01 	  7.936679124832e-01 
7.210000038147e+00 	 7.997392416000e-01 	  7.997400164604e-01 	  7.997116446495e-01 
7.219999790192e+00 	 8.057028651237e-01 	  8.057036399841e-01 	  8.056753873825e-01 
7.230000019073e+00 	 8.115859031677e-01 	  8.115866780281e-01 	  8.115586042404e-01 
7.239999771118e+00 	 8.173877596855e-01 	  8.173885941505e-01 	  8.173606395721e-01 
7.250000000000e+00 	 8.231078982353e-01 	  8.231087327003e-01 	  8.230809569359e-01 
7.259999752045e+00 	 8.287457227707e-01 	  8.287465572357e-01 	  8.287189602852e-01 
7.269999980927e+00 	 8.343006968498e-01 	  8.343015313148e-01 	  8.342741131783e-01 
7.279999732971e+00 	 8.397722244263e-01 	  8.397730588913e-01 	  8.397458195686e-01 
7.289999961853e+00 	 8.451597690582e-01 	  8.451606035233e-01 	  8.451335430145e-01 
7.299999713898e+00 	 8.504627943039e-01 	  8.504636287689e-01 	  8.504367470741e-01 
7.309999942780e+00 	 8.556807637215e-01 	  8.556815981865e-01 	  8.556548953056e-01 
7.319999694824e+00 	 8.608132004738e-01 	  8.608140349388e-01 	  8.607875108719e-01 
7.329999923706e+00 	 8.658595681190e-01 	  8.658604025841e-01 	  8.658340573311e-01 
7.339999675751e+00 	 8.708193302155e-01 	  8.708201646805e-01 	  8.707939982414e-01 
7.349999904633e+00 	 8.756920099258e-01 	  8.756928443909e-01 	  8.756668567657e-01 
7.359999656677e+00 	 8.804771304131e-01 	  8.804779648781e-01 	  8.804521560669e-01 
7.369999885559e+00 	 8.851742148399e-01 	  8.851750493050e-01 	  8.851494193077e-01 
7.379999637604e+00 	 8.897827267647e-01 	  8.897836208344e-01 	  8.897581696510e-01 
7.389999866486e+00 	 8.943023085594e-01 	  8.943032026291e-01 	  8.942779302597e-01 
7.399999618530e+00 	 8.987324237823e-01 	  8.987333178520e-01 	  8.987082839012e-01 
7.409999847412e+00 	 9.030726552010e-01 	  9.030736088753e-01 	  9.030487537384e-01 
7.419999599457e+00 	 9.073225855827e-01 	  9.073235392570e-01 	  9.072989225388e-01 
7.429999828339e+00 	 9.114817976952e-01 	  9.114827513695e-01 	  9.114583730698e-01 
7.440000057220e+00 	 9.155498743057e-01 	  9.155508279800e-01 	  9.155266880989e-01 
7.449999809265e+00 	 9.195263981819e-01 	  9.195273518562e-01 	  9.195034503937e-01 
7.460000038147e+00 	 9.234109520912e-01 	  9.234119057655e-01 	  9.233882427216e-01 
7.469999790192e+00 	 9.272031784058e-01 	  9.272041320801e-01 	  9.271807074547e-01 
7.480000019073e+00 	 9.309026598930e-01 	  9.309036135674e-01 	  9.308804273605e-01 
7.489999771118e+00 	 9.345090985298e-01 	  9.345100522041e-01 	  9.344870448112e-01 
7.500000000000e+00 	 9.380220770836e-01 	  9.380230307579e-01 	  9.380002617836e-01 
7.509999752045e+00 	 9.414412379265e-01 	  9.414421916008e-01 	  9.414196610451e-01 
7.519999980927e+00 	 9.447662234306e-01 	  9.447672367096e-01 	  9.447449445724e-01 
7.529999732971e+00 	 9.479967355728e-01 	  9.479977488518e-01 	  9.479757547379e-01 
7.539999961853e+00 	 9.511324763298e-01 	  9.511334896088e-01 	  9.511117339134e-01 
7.549999713898e+00 	 9.541730880737e-01 	  9.541741013527e-01 	  9.541525840759e-01 
7.559999942780e+00 	 9.571182727814e-01 	  9.571192860603e-01 	  9.570980668068e-01 
7.569999694824e+00 	 9.599677920341e-01 	  9.599688053131e-01 	  9.599478244781e-01 
7.579999923706e+00 	 9.627212882042e-01 	  9.627223014832e-01 	  9.627015590668e-01 
7.589999675751e+00 	 9.653785228729e-01 	  9.653795361519e-01 	  9.653590321541e-01 
7.599999904633e+00 	 9.679391980171e-01 	  9.679402112961e-01 	  9.679200053215e-01 
7.609999656677e+00 	 9.704030752182e-01 	  9.704040884972e-01 	  9.703841805458e-01 
7.619999885559e+00 	 9.727699160576e-01 	  9.727709293365e-01 	  9.727513194084e-01 
7.629999637604e+00 	 9.750394821167e-01 	  9.750404953957e-01 	  9.750211834908e-01 
7.639999866486e+00 	 9.772115349770e-01 	  9.772125482559e-01 	  9.771935343742e-01 
7.649999618530e+00 	 9.792858958244e-01 	  9.792869091034e-01 	  9.792681932449e-01 
7.659999847412e+00 	 9.812623262405e-01 	  9.812633395195e-01 	  9.812449216843e-01 
7.669999599457e+00 	 9.831406474113e-01 	  9.831416606903e-01 	  9.831234812737e-01 
7.679999828339e+00 	 9.849206209183e-01 	  9.849216341972e-01 	  9.849037528038e-01 
7.690000057220e+00 	 9.866021275520e-01 	  9.866031408310e-01 	  9.865855574608e-01 
7.699999809265e+00 	 9.881849288940e-01 	  9.881860017776e-01 	  9.881686568260e-01 
7.710000038147e+00 	 9.896689653397e-01 	  9.896700382233e-01 	  9.896529912949e-01 
7.719999790192e+00 	 9.910539984703e-01 	  9.910550713539e-01 	  9.910383224487e-01 
7.730000019073e+00 	 9.923399090767e-01 	  9.923409819603e-01 	  9.923245906830e-01 
7.739999771118e+00 	 9.935266375542e-01 	  9.935277104378e-01 	  9.935116171837e-01 
7.750000000000e+00 	 9.946140050888e-01 	  9.946150779724e-01 	  9.945992827415e-01 
7.759999752045e+00 	 9.956018924713e-01 	  9.956029653549e-01 	  9.955874681473e-01 
7.769999980927e+00 	 9.964902400970e-01 	  9.964913129807e-01 	  9.964761137962e-01 
7.779999732971e+00 	 9.972789287567e-01 	  9.972800016403e-01 	  9.972651004791e-01 
7.789999961853e+00 	 9.979678988457e-01 	  9.979689717293e-01 	  9.979543685913e-01 
7.799999713898e+00 	 9.985570311546e-01 	  9.985581040382e-01 	  9.985438585281e-01 
7.809999942780e+00 	 9.990463256836e-01 	  9.990473985672e-01 	  9.990334510803e-01 
7.819999694824e+00 	 9.994357228279e-01 	  9.994367957115e-01 	  9.994231462479e-01 
7.829999923706e+00 	 9.997251629829e-01 	  9.997262358665e-01 	  9.997129440308e-01 
7.839999675751e+00 	 9.999146461487e-01 	  9.999157190323e-01 	  9.999027252197e-01 
7.849999904633e+00 	 1.000004172325e+00 	  1.000005245209e+00 	  9.999925494194e-01 
7.859999656677e+00 	 9.999936819077e-01 	  9.999947547913e-01 	  9.999823570251e-01 
7.869999885559e+00 	 9.998831748962e-01 	  9.998842477798e-01 	  9.998722076416e-01 
7.879999637604e+00 	 9.996726512909e-01 	  9.996737241745e-01 	  9.996620416641e-01 
7.889999866486e+00 	 9.993621706963e-01 	  9.993632435799e-01 	  9.993519186974e-01 
7.899999618530e+00 	 9.989517927170e-01 	  9.989528656006e-01 	  9.989418387413e-01 
7.909999847412e+00 	 9.984415173531e-01 	  9.984425902367e-01 	  9.984318614006e-01 
7.919999599457e+00 	 9.978314042091e-01 	  9.978324770927e-01 	  9.978220462799e-01 
7.929999828339e+00 	 9.971214532852e-01 	  9.971225261688e-01 	  9.971124529839e-01 
7.940000057220e+00 	 9.963118433952e-01 	  9.963129162788e-01 	  9.963031411171e-01 
7.949999809265e+00 	 9.954025745392e-01 	  9.954036474228e-01 	  9.953942298889e-01 
7.960000038147e+00 	 9.943937659264e-01 	  9.943948388100e-01 	  9.943857789040e-01 
7.969999790192e+00 	 9.932855367661e-01 	  9.932866096497e-01 	  9.932779073715e-01 
7.980000019073e+00 	 9.920779466629e-01 	  9.920790195465e-01 	  9.920706748962e-01 
7.989999771118e+00 	 9.907711744308e-01 	  9.907722473145e-01 	  9.907642602921e-01 
8.000000000000e+00 	 9.893653392792e-01 	  9.893664121628e-01 	  9.893587827682e-01 
8.010000228882e+00 	 9.878605604172e-01 	  9.878616333008e-01 	  9.878543615341e-01 
8.019999504089e+00 	 9.862569570541e-01 	  9.862580299377e-01 	  9.862511157990e-01 
8.029999732971e+00 	 9.845547676086e-01 	  9.845558404922e-01 	  9.845492839813e-01 
8.039999961853e+00 	 9.827541112900e-01 	  9.827551841736e-01 	  9.827489852905e-01 
8.050000190735e+00 	 9.808551669121e-01 	  9.808562397957e-01 	  9.808503985405e-01 
8.059999465942e+00 	 9.788581132889e-01 	  9.788591861725e-01 	  9.788537621498e-01 
8.069999694824e+00 	 9.767631888390e-01 	  9.767642617226e-01 	  9.767591953278e-01 
8.079999923706e+00 	 9.745705723763e-01 	  9.745716452599e-01 	  9.745669960976e-01 
8.090000152588e+00 	 9.722805023193e-01 	  9.722815752029e-01 	  9.722773432732e-01 
8.099999427795e+00 	 9.698932170868e-01 	  9.698942899704e-01 	  9.698904156685e-01 
8.109999656677e+00 	 9.674089550972e-01 	  9.674100279808e-01 	  9.674065113068e-01 
8.119999885559e+00 	 9.648279547691e-01 	  9.648290276527e-01 	  9.648258686066e-01 
8.130000114441e+00 	 9.621504545212e-01 	  9.621515274048e-01 	  9.621487259865e-01 
8.139999389648e+00 	 9.593767523766e-01 	  9.593778252602e-01 	  9.593753814697e-01 
8.149999618530e+00 	 9.565070867538e-01 	  9.565081596375e-01 	  9.565061330795e-01 
8.159999847412e+00 	 9.535418152809e-01 	  9.535428881645e-01 	  9.535412192345e-01 
8.170000076294e+00 	 9.504811763763e-01 	  9.504822492599e-01 	  9.504809379578e-01 
8.179999351501e+00 	 9.473254680634e-01 	  9.473265409470e-01 	  9.473256468773e-01 
8.189999580383e+00 	 9.440750479698e-01 	  9.440761208534e-01 	  9.440755844116e-01 
8.199999809265e+00 	 9.407302141190e-01 	  9.407312870026e-01 	  9.407311081886e-01 
8.210000038147e+00 	 9.372913241386e-01 	  9.372923970222e-01 	  9.372925758362e-01 
8.220000267029e+00 	 9.337586760521e-01 	  9.337597489357e-01 	  9.337603449821e-01 
8.229999542236e+00 	 9.301326870918e-01 	  9.301337599754e-01 	  9.301347136497e-01 
8.239999771118e+00 	 9.264136552811e-01 	  9.264147281647e-01 	  9.264160990715e-01 
8.250000000000e+00 	 9.226019978523e-01 	  9.226030707359e-01 	  9.226047992706e-01 
8.260000228882e+00 	 9.186980724335e-01 	  9.186991453171e-01 	  9.187012314796e-01 
8.269999504089e+00 	 9.147022962570e-01 	  9.147033691406e-01 	  9.147058129311e-01 
8.279999732971e+00 	 9.106150269508e-01 	  9.106160998344e-01 	  9.106189012527e-01 
8.289999961853e+00 	 9.064366817474e-01 	  9.064377546310e-01 	  9.064409732819e-01 
8.300000190735e+00 	 9.021677374840e-01 	  9.021687507629e-01 	  9.021723866463e-01 
8.309999465942e+00 	 8.978085517883e-01 	  8.978095650673e-01 	  8.978135585785e-01 
8.319999694824e+00 	 8.933596014977e-01 	  8.933606147766e-01 	  8.933649659157e-01 
8.329999923706e+00 	 8.888213038445e-01 	  8.888223171234e-01 	  8.888270258904e-01 
8.340000152588e+00 	 8.841941356659e-01 	  8.841951489449e-01 	  8.842002153397e-01 
8.349999427795e+00 	 8.794785141945e-01 	  8.794795274734e-01 	  8.794850111008e-01 
8.359999656677e+00 	 8.746749758720e-01 	  8.746759891510e-01 	  8.746818304062e-01 
8.369999885559e+00 	 8.697839379311e-01 	  8.697849512100e-01 	  8.697912096977e-01 
8.380000114441e+00 	 8.648059368134e-01 	  8.648069500923e-01 	  8.648135662079e-01 
8.389999389648e+00 	 8.597414493561e-01 	  8.597424626350e-01 	  8.597494959831e-01 
8.399999618530e+00 	 8.545910120010e-01 	  8.545920252800e-01 	  8.545994162560e-01 
8.409999847412e+00 	 8.493551015854e-01 	  8.493561148643e-01 	  8.493638634682e-01 
8.420000076294e+00 	 8.440342545509e-01 	  8.440352678299e-01 	  8.440433740616e-01 
8.429999351501e+00 	 8.386290073395e-01 	  8.386300206184e-01 	  8.386384844780e-01 
8.439999580383e+00 	 8.331398963928e-01 	  8.331409096718e-01 	  8.331497311592e-01 
8.449999809265e+00 	 8.275674581528e-01 	  8.275684714317e-01 	  8.275777101517e-01 
8.460000038147e+00 	 8.219122886658e-01 	  8.219133019447e-01 	  8.219228982925e-01 
8.470000267029e+00 	 8.161749243736e-01 	  8.161759376526e-01 	  8.161858916283e-01 
8.479999542236e+00 	 8.103559017181e-01 	  8.103569149971e-01 	  8.103672862053e-01 
8.489999771118e+00 	 8.044558763504e-01 	  8.044568896294e-01 	  8.044676184654e-01 
8.500000000000e+00 	 7.984753847122e-01 	  7.984763979912e-01 	  7.984875440598e-01 
8.510000228882e+00 	 7.924150824547e-01 	  7.924160957336e-01 	  7.924275994301e-01 
8.519999504089e+00 	 7.862755060196e-01 	  7.862765192986e-01 	  7.862884402275e-01 
8.529999732971e+00 	 7.800573110580e-01 	  7.800583243370e-01 	  7.800706028938e-01 
8.539999961853e+00 	 7.737610936165e-01 	  7.737621068954e-01 	  7.737748026848e-01 
8.550000190735e+00 	 7.673875093460e-01 	  7.673885226250e-01 	  7.674016356468e-01 
8.559999465942e+00 	 7.609372138977e-01 	  7.609382271767e-01 	  7.609516978264e-01 
8.569999694824e+00 	 7.544108033180e-01 	  7.544118165970e-01 	  7.544256448746e-01 
8.579999923706e+00 	 7.478089332581e-01 	  7.478099465370e-01 	  7.478241920471e-01 
8.590000152588e+00 	 7.411323189735e-01 	  7.411333322525e-01 	  7.411479353905e-01 
8.599999427795e+00 	 7.343815565109e-01 	  7.343825697899e-01 	  7.343975901604e-01 
8.609999656677e+00 	 7.275573611259e-01 	  7.275583744049e-01 	  7.275738120079e-01 
8.619999885559e+00 	 7.206604480743e-01 	  7.206614017487e-01 	  7.206772565842e-01 
8.630000114441e+00 	 7.136914730072e-01 	  7.136923670769e-01 	  7.137086391449e-01 
8.639999389648e+00 	 7.066510915756e-01 	  7.066519856453e-01 	  7.066686153412e-01 
8.649999618530e+00 	 6.995400786400e-01 	  6.995409727097e-01 	  6.995579600334e-01 
8.659999847412e+00 	 6.923590898514e-01 	  6.923599839211e-01 	  6.923773288727e-01 
8.670000076294e+00 	 6.851088404655e-01 	  6.851097345352e-01 	  6.851274967194e-01 
8.679999351501e+00 	 6.777901053429e-01 	  6.777909994125e-01 	  6.778091192245e-01 
